time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.259420351522,0.144653440982,14.8236808977,0.120902548527,6.2327197064,0.0,0.508946594124,0.562622635467,4.54051733065,0.190611468385,0.0403490629255,0.0,455.7351032023853,455.2717252409215,453.7846580975677,454.5834878289113
1.9800000000000013,0.290899092965,0.180727850143,15.0971943172,0.132208507069,6.23518177804,0.0,0.540103189269,0.640888003337,4.57629129338,0.183682199181,0.0423710190448,0.0,438.22369207009086,438.3926627537793,438.41241492604314,437.8712770865362
2.0400000000000014,0.324227926802,0.221789079497,15.3734236867,0.142838365322,6.23766151367,0.0,0.570598221889,0.728820140323,4.63095320805,0.159128619052,0.0391593751642,0.0,446.1377951204585,445.87635696958165,444.8604025426314,442.87487760793175
2.1000000000000014,0.359307451848,0.268231519325,15.6522568494,0.152140982001,6.24055306402,0.0,0.598457417451,0.820102252255,4.66318071785,0.145289428396,0.0619321778689,0.0,437.90186744103084,439.79374740883196,438.9277474207476,437.80053975302764
2.1600000000000015,0.395956560513,0.320169859591,15.932020851,0.161161002654,6.24474711395,0.0,0.622818611046,0.911940334781,4.6621241698,0.158873234338,0.0823552046507,0.0,427.302720418299,429.0442445217872,428.0060943624482,429.1827805636849
2.2200000000000015,0.434019355392,0.377917503024,16.212537355,0.170421366815,6.24965722919,0.0,0.64547183007,1.01380884364,4.68812566883,0.143251355713,0.0807752211517,0.0,437.8996323594532,437.77370066502374,438.0640977982284,436.7857310653906
2.2800000000000016,0.473441710067,0.442445576457,16.497469359,0.179501152909,6.25566270445,0.0,0.667983469941,1.13795473821,4.8088766769,0.163912219208,0.123494293552,0.0,466.736086511138,470.0659661715325,466.8056006143635,468.43523527562036
2.3400000000000016,0.514040276637,0.514384219235,16.7883320513,0.189095618116,6.26263215357,0.0,0.684552145806,1.26087939604,4.88597074261,0.15038616495,0.0944923892655,0.0,457.88956545964714,455.5874653859456,455.9934625223444,454.93500720080317
2.4000000000000017,0.555548535086,0.594398200427,17.0864389574,0.198280003395,6.26826992792,0.0,0.698389068383,1.40710090758,5.04991198935,0.157962240358,0.0928831511538,0.0,483.69907065533386,483.58454576782003,483.38875937944977,483.97936869993714
2.4600000000000017,0.597720165496,0.68288666196,17.3918321762,0.209261812255,6.27368553243,0.0,0.70676084669,1.54344294639,5.12918042343,0.210293421,0.0844212077764,0.0,459.90541111186207,459.24109680575646,458.5813466560442,462.74865763250756
2.520000000000002,0.640284556997,0.779811912592,17.702068864,0.222013485643,6.27859548883,0.0,0.711532036737,1.68853684356,5.21125223917,0.216652245531,0.0760789750456,0.0,463.16194879050437,462.51039768743385,461.9002787830344,462.44413129655476
2.580000000000002,0.683028485976,0.88540238008,18.0158760492,0.235036642087,0.000610160567897,0.0,0.712786807296,1.83226245338,5.24837801209,0.217840113797,0.102160697389,0.0,449.4008196339823,451.516138795867,449.5667369822867,449.70895376626925
2.640000000000002,0.725736619304,1.00043067609,18.3342193531,0.247791980458,0.00684097092906,0.0,0.710148089431,2.00316661486,5.36200751136,0.199219515034,0.1070196961,0.0,475.4346386366826,475.8154378746309,475.48811864483986,474.10033343828496
2.700000000000002,0.768180889732,1.12496708117,18.6553701195,0.259928088806,0.0130966060932,0.0,0.704100064369,2.1490167356,5.34265707817,0.207750218918,0.0980815951646,0.0,435.4512813458282,434.7124948498778,434.88662211392244,435.6416656520112
2.760000000000002,0.81015311123,1.25843394669,18.9752131376,0.272549212046,0.0191211020911,0.0,0.69445169197,2.30087579606,5.3183916644,0.215097174134,0.10469373876,0.0,435.0064373806584,435.5687905018015,433.15367326221536,433.8159229300791
2.820000000000002,0.851418635994,1.4014819977,19.294463993,0.285224728055,0.0252023261753,0.0,0.680498916833,2.46841072296,5.32271161248,0.202213569818,0.0936662860645,0.0,444.9195012436769,444.0244036648239,445.5719229775386,444.56098003280493
2.880000000000002,0.891737526762,1.55477066585,19.6138153336,0.296956122448,0.0311769536918,0.0,0.662937406031,2.64213767172,5.32175164602,0.176779534431,0.109342661129,0.0,443.56625932913244,444.8604458808403,445.4997608990035,443.4515828724635
2.940000000000002,0.930879980393,1.71875533312,19.9333044348,0.30741465711,0.0377480621399,0.0,0.641210832339,2.82479810484,5.32727380546,0.168851607464,0.109867496115,0.0,446.8855261301454,446.9388236637239,448.87315713440745,448.2580918816581
3.000000000000002,0.968492114118,1.89467432694,20.2555707585,0.317528591118,0.0445625171902,0.0,0.611848432764,3.03987534158,5.41383408699,0.167988080881,0.120107689247,0.0,474.6911245432141,475.48693201441523,474.8529580077401,474.8119092392344
3.0600000000000023,1.00428655412,2.08305650125,20.5810449094,0.327987789188,0.0519585914821,0.0,0.580621244117,3.24024045556,5.43452749762,0.184653213346,0.128933340611,0.0,455.73942124700216,456.45773197296757,456.0322110826068,457.38976047873564
3.1200000000000023,1.03820164299,2.28279346811,20.9052196423,0.339221846394,0.0595796520898,0.0,0.549246758181,3.41844001652,5.37094964808,0.191945606321,0.122885765874,0.0,430.3780299273195,429.8810324092853,429.4479622083014,430.10149562292673
3.1800000000000024,1.07002217942,2.49384775618,21.2268183548,0.350927441672,0.0677157254769,0.0,0.510755709151,3.61748896528,5.34835207864,0.200735116584,0.153300948988,0.0,443.49660561075535,446.00461283648184,444.4530715952883,445.2100317449572
